UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Trigger event time (s),Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Radius of turn (m),Speed_|_ReplacedChannel_|__|_ContextSpecificChannel_|_f82f7070-678c-48b4-9531-f2a604a7595e,Longitudinal acceleration_|_ReplacedChannel_|__|_ContextSpecificChannel_|_f82f7070-678c-48b4-9531-f2a604a7595e (g)
042454.610,7,39.23,178.3,12°57.365548 N,77°31.177449 E,0,0,0,0,769.68,-1.66,0.00,145.71,859.99,1.28,-0.87,16.86,324.93,39.1085820895523,0.00
042454.620,7,39.20,176.5,12°57.365490 N,77°31.177456 E,0,0,0,0,769.67,-1.91,0.00,145.72,860.10,3.37,-0.10,16.86,407.87,39.1121641791045,0.01
042454.630,7,39.29,175.8,12°57.365431 N,77°31.177462 E,0,0,0,0,769.68,-0.21,0.00,145.73,860.21,1.34,0.26,16.86,937.91,39.120184079602,0.02
042454.640,7,39.34,175.3,12°57.365373 N,77°31.177470 E,0,0,0,0,769.68,1.11,0.00,145.74,860.32,1.07,0.14,16.86,322.50,39.1270597014925,0.02
042454.650,7,39.19,174.2,12°57.365317 N,77°31.177480 E,0,0,0,0,769.68,1.29,0.00,145.75,860.43,2.00,-0.42,16.86,98.78,39.1308258706468,0.01
042454.660,7,38.86,173.5,12°57.365258 N,77°31.177492 E,0,0,0,0,769.56,1.79,0.00,145.76,860.54,1.50,-0.94,16.86,72.84,39.1339154228856,0.01
042454.670,7,38.80,175.0,12°57.365199 N,77°31.177492 E,0,0,0,0,769.55,0.55,0.00,145.77,860.64,-2.88,-0.17,16.86,130.13,39.1366169154229,0.01
042454.680,7,38.83,176.3,12°57.365134 N,77°31.177458 E,0,0,0,0,769.48,0.11,0.00,145.78,860.75,-2.59,0.08,16.86,456.72,39.1365970149254,0.00
042454.690,7,39.14,176.0,12°57.365074 N,77°31.177463 E,0,0,0,0,769.46,-0.62,0.00,145.79,860.86,0.52,0.90,16.86,365.19,39.1391641791045,0.01
042454.700,7,39.24,175.5,12°57.365015 N,77°31.177469 E,0,0,0,0,769.47,0.46,0.00,145.80,860.97,1.09,0.28,16.86,303.36,39.1435621890547,0.01
042454.710,7,39.67,175.0,12°57.364956 N,77°31.177477 E,0,0,0,0,769.48,2.12,0.00,145.81,861.08,0.92,1.21,16.86,181.91,39.1491194029851,0.02
042454.720,7,39.91,175.2,12°57.364895 N,77°31.177482 E,0,0,0,0,769.48,2.04,0.00,145.82,861.19,-0.34,0.68,16.87,190.55,39.1526268656716,0.01
042454.730,7,39.95,175.5,12°57.364836 N,77°31.177484 E,0,0,0,0,769.48,1.34,0.00,145.83,861.30,-0.71,0.11,16.87,116.22,39.1542736318408,0.00
042454.740,7,39.78,177.7,12°57.364775 N,77°31.177480 E,0,0,0,0,769.46,-0.59,0.00,145.84,861.41,-4.21,-0.47,16.87,283.24,39.1564577114428,0.01
042454.750,7,39.24,177.5,12°57.364718 N,77°31.177484 E,0,0,0,0,769.46,-0.23,0.00,145.85,861.52,0.31,-1.54,16.87,158.45,39.1610995024876,0.01
042454.760,7,39.32,177.4,12°57.364659 N,77°31.177488 E,0,0,0,0,769.46,0.21,0.00,145.86,861.63,0.31,0.24,16.88,229.61,39.1637064676617,0.01
042454.770,7,39.24,177.8,12°57.364605 N,77°31.177524 E,0,0,0,0,769.53,-0.36,0.00,145.87,861.74,-0.85,-0.23,16.88,335.25,39.1652139303483,0.00
042454.780,7,38.82,177.5,12°57.364549 N,77°31.177511 E,0,0,0,0,769.64,-0.72,0.00,145.88,861.85,0.61,-1.18,16.88,138.20,39.1662487562189,0.00
042454.790,7,38.75,176.3,12°57.364491 N,77°31.177517 E,0,0,0,0,769.63,-0.66,0.00,145.89,861.95,2.30,-0.22,16.88,187.20,39.1661542288557,0.00
042454.800,7,38.73,174.6,12°57.364434 N,77°31.177525 E,0,0,0,0,769.63,-0.31,0.00,145.90,862.06,3.22,-0.05,16.88,1000.00,39.1650497512438,0.00
042454.810,6,38.63,174.7,12°57.364357 N,77°31.177497 E,0,0,0,0,769.61,-0.47,0.00,145.91,862.17,-0.17,-0.27,16.87,783.91,39.1645074626866,0.00
042454.820,6,39.08,175.3,12°57.364296 N,77°31.177500 E,0,0,0,0,769.61,-1.04,0.00,145.92,862.28,-1.24,1.26,16.87,991.18,39.1642288557214,0.00
042454.830,6,39.14,175.4,12°57.364237 N,77°31.177503 E,0,0,0,0,769.62,-0.94,0.00,145.93,862.39,-0.12,0.18,16.87,423.57,39.1630945273632,0.00
042454.840,7,39.34,176.5,12°57.364296 N,77°31.177696 E,0,0,0,0,769.69,-1.16,0.00,145.94,862.49,-2.10,0.56,16.87,210.06,39.1624975124378,0.00
042454.850,7,39.15,179.2,12°57.364237 N,77°31.177689 E,0,0,0,0,769.67,-3.27,0.00,145.95,862.60,-5.36,-0.52,16.87,317.78,39.1602487562189,-0.01
042454.860,7,39.26,180.8,12°57.364178 N,77°31.177688 E,0,0,0,0,769.65,-4.64,0.00,145.96,862.71,-3.01,0.31,16.86,98.36,39.1587164179104,0.00
042454.870,7,39.26,179.9,12°57.364118 N,77°31.177691 E,0,0,0,0,769.65,-3.88,0.00,145.97,862.82,1.69,-0.01,16.85,92.63,39.1584427860697,0.00
042454.880,7,39.09,180.0,12°57.364058 N,77°31.177687 E,0,0,0,0,769.63,-3.91,0.00,145.98,862.93,-0.12,-0.48,16.84,90.14,39.1589004975124,0.00
042454.890,7,38.94,180.1,12°57.363996 N,77°31.177683 E,0,0,0,0,769.62,-3.49,0.00,145.99,863.04,-0.15,-0.42,16.83,63.34,39.1597213930348,0.00
042454.900,7,38.99,179.9,12°57.363934 N,77°31.177679 E,0,0,0,0,769.62,-2.66,0.00,146.00,863.15,0.37,0.14,16.82,83.50,39.1620447761194,0.01
042454.910,7,39.02,179.0,12°57.363892 N,77°31.177677 E,0,0,0,0,769.49,-2.53,0.00,146.01,863.26,1.76,0.10,16.82,245.53,39.1645273631841,0.01
042454.920,7,39.18,177.5,12°57.363830 N,77°31.177677 E,0,0,0,0,769.49,-1.00,0.00,146.02,863.36,2.91,0.45,16.81,1000.00,39.1670696517413,0.01
042454.930,7,39.17,176.9,12°57.363769 N,77°31.177678 E,0,0,0,0,769.48,-0.96,0.00,146.03,863.47,1.08,-0.03,16.80,454.20,39.1682089552239,0.00
042454.940,7,39.22,175.5,12°57.363711 N,77°31.177686 E,0,0,0,0,769.50,1.60,0.00,146.04,863.58,2.73,0.13,16.80,153.03,39.1677462686567,0.00
042454.950,7,39.16,175.2,12°57.363654 N,77°31.177694 E,0,0,0,0,769.51,2.39,0.00,146.05,863.69,0.66,-0.17,16.80,115.16,39.1667562189055,0.00
042454.960,7,39.01,175.3,12°57.363598 N,77°31.177699 E,0,0,0,0,769.51,2.42,0.00,146.06,863.80,-0.25,-0.42,16.80,218.37,39.1645771144279,-0.01
042454.970,7,39.07,174.1,12°57.363538 N,77°31.177706 E,0,0,0,0,769.52,2.78,0.00,146.07,863.91,2.28,0.18,16.80,78.50,39.163263681592,0.00
042454.980,7,38.95,173.8,12°57.363482 N,77°31.177715 E,0,0,0,0,769.53,2.85,0.00,146.08,864.02,0.50,-0.36,16.81,63.86,39.1602039800995,-0.01
042454.990,7,39.09,174.0,12°57.363424 N,77°31.177721 E,0,0,0,0,769.53,2.77,0.00,146.09,864.12,-0.33,0.42,16.81,72.78,39.1552935323383,-0.01
042455.000,7,38.97,175.0,12°57.363365 N,77°31.177720 E,0,0,0,0,769.51,0.80,0.00,146.10,864.23,-1.83,-0.34,16.82,92.50,39.1492437810945,-0.02
042455.010,7,39.05,174.3,12°57.363307 N,77°31.177728 E,0,0,0,0,769.51,0.96,0.00,146.11,864.34,1.24,0.20,16.82,52.38,39.1444378109453,-0.01
042455.020,7,38.90,174.2,12°57.363251 N,77°31.177735 E,0,0,0,0,769.50,1.25,0.00,146.12,864.45,0.21,-0.40,16.83,51.26,39.141407960199,-0.01
042455.030,7,38.96,173.7,12°57.363188 N,77°31.177751 E,0,0,0,0,769.38,1.25,0.00,146.13,864.56,1.02,0.16,16.83,47.27,39.1372985074627,-0.01
042455.040,7,39.25,174.6,12°57.363128 N,77°31.177754 E,0,0,0,0,769.38,-0.08,0.00,146.14,864.67,-1.84,0.82,16.84,156.92,39.1331542288557,-0.01
042455.050,7,39.26,176.2,12°57.363070 N,77°31.177757 E,0,0,0,0,769.37,-0.42,0.00,146.15,864.78,-3.01,0.03,16.84,370.50,39.13007960199,-0.01
042455.060,7,39.02,177.5,12°57.363012 N,77°31.177757 E,0,0,0,0,769.36,-1.20,0.00,146.16,864.88,-2.60,-0.67,16.84,108.83,39.1295024875622,0.00
042455.070,7,38.83,178.4,12°57.362955 N,77°31.177758 E,0,0,0,0,769.35,-3.55,0.00,146.17,864.99,-1.67,-0.53,16.84,54.91,39.1290199004975,0.00
042455.080,7,38.92,176.6,12°57.362897 N,77°31.177767 E,0,0,0,0,769.35,-2.57,0.00,146.18,865.10,3.44,0.24,16.83,132.17,39.128223880597,0.00
042455.090,7,38.88,175.9,12°57.362816 N,77°31.177769 E,0,0,0,0,769.48,-1.20,0.00,146.19,865.21,1.35,-0.10,16.83,1000.00,39.1270248756219,0.00
042455.100,7,39.08,175.1,12°57.362757 N,77°31.177776 E,0,0,0,0,769.48,-0.56,0.00,146.20,865.32,1.51,0.56,16.82,299.23,39.126631840796,0.00
042455.110,7,38.93,176.2,12°57.362685 N,77°31.177728 E,0,0,0,0,769.39,-2.16,0.00,146.21,865.42,-2.04,-0.41,16.82,116.18,39.1285422885572,0.01
042455.120,7,39.03,177.7,12°57.362626 N,77°31.177727 E,0,0,0,0,769.39,-1.59,0.00,146.22,865.53,-2.99,0.29,16.82,621.25,39.1335124378109,0.01
042455.130,7,39.29,180.1,12°57.362566 N,77°31.177722 E,0,0,0,0,769.38,-2.56,0.00,146.23,865.64,-4.51,0.74,16.81,89.84,39.1405024875622,0.02
042455.140,7,39.44,180.5,12°57.362507 N,77°31.177723 E,0,0,0,0,769.37,-2.58,0.00,146.24,865.75,-0.88,0.42,16.81,68.26,39.1476169154229,0.02
042455.150,7,39.32,179.9,12°57.362454 N,77°31.177715 E,0,0,0,0,769.50,-0.87,0.00,146.25,865.86,1.22,-0.35,16.80,69.23,39.1510696517413,0.01
042455.160,7,39.29,179.0,12°57.362396 N,77°31.177720 E,0,0,0,0,769.50,0.27,0.00,146.26,865.97,1.81,-0.09,16.80,67.71,39.1516467661692,0.00
042455.170,7,39.97,178.5,12°57.362334 N,77°31.177723 E,0,0,0,0,769.52,1.29,0.00,146.27,866.08,0.81,1.94,16.80,63.87,39.1522487562189,0.00
042455.180,7,40.12,177.3,12°57.362274 N,77°31.177731 E,0,0,0,0,769.52,2.24,0.00,146.28,866.19,2.52,0.42,16.80,140.97,39.151592039801,0.00
042455.190,7,39.72,176.8,12°57.362217 N,77°31.177734 E,0,0,0,0,769.51,0.92,0.00,146.29,866.30,1.02,-1.14,16.80,732.68,39.150736318408,0.00
042455.200,7,39.66,174.2,12°57.362173 N,77°31.177794 E,0,0,0,0,769.59,1.79,0.00,146.30,866.41,5.04,-0.18,16.80,173.05,39.1487213930348,-0.01
042455.210,7,39.43,173.2,12°57.362117 N,77°31.177800 E,0,0,0,0,769.58,1.75,0.00,146.31,866.52,1.97,-0.65,16.80,138.54,39.1460348258706,-0.01
042455.220,7,39.35,172.5,12°57.362059 N,77°31.177806 E,0,0,0,0,769.57,2.63,0.00,146.32,866.63,1.23,-0.20,16.81,129.32,39.1419751243781,-0.01
042455.230,7,39.34,172.4,12°57.362000 N,77°31.177810 E,0,0,0,0,769.57,2.11,0.00,146.33,866.74,0.37,-0.05,16.81,112.82,39.1407562189055,0.00
042455.240,7,39.02,172.8,12°57.361943 N,77°31.177816 E,0,0,0,0,769.57,1.99,0.00,146.34,866.85,-0.79,-0.89,16.82,113.93,39.142039800995,0.00
042455.250,7,38.97,174.1,12°57.361884 N,77°31.177817 E,0,0,0,0,769.57,1.41,0.00,146.35,866.96,-2.49,-0.14,16.82,87.15,39.1443532338308,0.01
042455.260,7,38.95,174.8,12°57.361824 N,77°31.177817 E,0,0,0,0,769.56,0.30,0.00,146.36,867.07,-1.46,-0.07,16.83,116.65,39.1469800995025,0.01
042455.270,7,38.63,174.3,12°57.361766 N,77°31.177820 E,0,0,0,0,769.57,0.84,0.00,146.37,867.17,1.03,-0.91,16.83,101.46,39.1504179104478,0.01
042455.280,7,38.53,174.8,12°57.361715 N,77°31.177831 E,0,0,0,0,769.56,0.51,0.00,146.38,867.28,-1.07,-0.27,16.83,105.31,39.1501094527363,0.00
042455.290,7,39.08,177.4,12°57.361674 N,77°31.177830 E,0,0,0,0,769.44,0.91,0.00,146.39,867.39,-5.00,1.54,16.83,1000.00,39.1509054726368,0.00
042455.300,7,39.10,177.0,12°57.361616 N,77°31.177834 E,0,0,0,0,769.43,0.64,0.00,146.40,867.50,0.79,0.07,16.84,434.75,39.1510796019901,0.00
042455.310,7,38.96,178.8,12°57.361558 N,77°31.177840 E,0,0,0,0,769.43,-1.14,0.00,146.41,867.61,-3.43,-0.39,16.84,75.48,39.1503034825871,0.00
042455.320,7,39.16,179.3,12°57.361497 N,77°31.177840 E,0,0,0,0,769.42,-2.13,0.00,146.42,867.71,-1.03,0.56,16.84,68.65,39.1494726368159,0.00
042455.330,7,39.39,178.9,12°57.361436 N,77°31.177842 E,0,0,0,0,769.41,-3.57,0.00,146.43,867.82,0.92,0.64,16.84,90.83,39.1503034825871,0.00
042455.340,7,39.43,178.8,12°57.361376 N,77°31.177842 E,0,0,0,0,769.40,-3.05,0.00,146.44,867.93,0.10,0.12,16.83,93.86,39.1513880597015,0.00
042455.350,7,39.42,177.8,12°57.361298 N,77°31.177850 E,0,0,0,0,769.51,-2.56,0.00,146.45,868.04,1.93,-0.02,16.82,238.81,39.1531393034826,0.00
042455.360,7,39.44,175.4,12°57.361241 N,77°31.177864 E,0,0,0,0,769.52,-0.59,0.00,146.46,868.15,4.72,0.05,16.82,83.16,39.155407960199,0.01
042455.370,7,39.73,172.5,12°57.361182 N,77°31.177880 E,0,0,0,0,769.54,2.32,0.00,146.47,868.26,5.64,0.81,16.82,38.99,39.1588507462687,0.01
042455.380,7,39.58,171.5,12°57.361123 N,77°31.177888 E,0,0,0,0,769.57,3.97,0.00,146.48,868.37,1.96,-0.41,16.82,38.25,39.1593830845771,0.00
042455.390,7,39.50,171.9,12°57.361059 N,77°31.177903 E,0,0,0,0,769.47,4.72,0.00,146.49,868.48,-0.78,-0.23,16.82,39.78,39.1588606965174,0.00
042455.400,7,39.33,174.1,12°57.361001 N,77°31.177903 E,0,0,0,0,769.46,3.19,0.00,146.50,868.59,-4.28,-0.48,16.83,53.75,39.1589154228856,0.00
042455.410,7,38.84,178.2,12°57.360944 N,77°31.177896 E,0,0,0,0,769.46,2.39,0.00,146.51,868.70,-7.87,-1.39,16.84,191.07,39.156736318408,-0.01
042455.420,6,38.70,179.7,12°57.360749 N,77°31.177676 E,0,0,0,0,769.36,2.60,0.00,146.52,868.81,-2.77,-0.40,16.84,442.44,39.1521393034826,-0.01
042455.430,6,39.01,179.5,12°57.360689 N,77°31.177677 E,0,0,0,0,769.37,2.05,0.00,146.53,868.92,0.31,0.86,16.85,154.44,39.1489552238806,-0.01
042455.440,6,39.10,180.3,12°57.360629 N,77°31.177676 E,0,0,0,0,769.37,1.67,0.00,146.54,869.02,-1.53,0.26,16.85,93.34,39.1479651741293,0.00
042455.450,7,38.88,182.4,12°57.360670 N,77°31.177828 E,0,0,0,0,769.41,-1.37,0.00,146.55,869.13,-3.98,-0.61,16.86,45.87,39.1444975124378,-0.01
042455.460,6,39.02,179.2,12°57.360512 N,77°31.177687 E,0,0,0,0,769.33,-3.28,0.00,146.56,869.24,6.15,0.39,16.86,78.59,39.1415572139303,-0.01
042455.470,6,39.39,178.9,12°57.360452 N,77°31.177690 E,0,0,0,0,769.32,-3.51,0.00,146.57,869.35,0.51,1.06,16.86,87.85,39.1423432835821,0.00
042455.480,7,39.44,180.2,12°57.360492 N,77°31.177854 E,0,0,0,0,769.37,-5.40,0.00,146.58,869.46,-2.40,0.14,16.85,52.92,39.1457860696517,0.01
042455.490,7,39.12,180.0,12°57.360434 N,77°31.177856 E,0,0,0,0,769.37,-4.94,0.00,146.59,869.57,0.29,-0.91,16.84,51.55,39.1495970149254,0.01
042455.500,7,38.97,177.5,12°57.360371 N,77°31.177856 E,0,0,0,0,769.37,-2.93,0.00,146.60,869.68,4.89,-0.43,16.83,91.68,39.1547114427861,0.01
042455.510,7,38.49,177.1,12°57.360315 N,77°31.177861 E,0,0,0,0,769.37,-2.69,0.00,146.61,869.78,0.65,-1.35,16.83,144.64,39.1564427860696,0.00
042455.520,7,38.40,176.7,12°57.360258 N,77°31.177865 E,0,0,0,0,769.36,-2.23,0.00,146.62,869.89,0.85,-0.25,16.82,132.65,39.1582039800995,0.00
042455.530,6,38.17,176.6,12°57.360107 N,77°31.177712 E,0,0,0,0,769.30,-0.06,0.00,146.63,870.00,0.17,-0.66,16.81,130.73,39.1595970149254,0.00
042455.540,6,38.44,175.5,12°57.360047 N,77°31.177720 E,0,0,0,0,769.30,-0.06,0.00,146.64,870.10,2.00,0.75,16.81,168.64,39.1605074626866,0.00
042455.550,6,38.85,175.5,12°57.359987 N,77°31.177725 E,0,0,0,0,769.30,-0.20,0.00,146.65,870.21,0.00,1.16,16.80,350.34,39.1620547263682,0.00
042455.560,6,38.83,176.1,12°57.359929 N,77°31.177732 E,0,0,0,0,769.31,1.14,0.00,146.66,870.32,-1.00,-0.06,16.80,1000.00,39.1615970149254,0.00
042455.570,6,39.39,177.2,12°57.359867 N,77°31.177727 E,0,0,0,0,769.31,0.75,0.00,146.67,870.43,-2.24,1.59,16.80,968.81,39.1563233830846,-0.01
042455.580,6,39.29,179.3,12°57.359808 N,77°31.177722 E,0,0,0,0,769.29,-1.18,0.00,146.68,870.54,-4.06,-0.27,16.80,358.35,39.1492338308458,-0.02
042455.590,6,39.18,180.0,12°57.359749 N,77°31.177718 E,0,0,0,0,769.29,-1.60,0.00,146.69,870.65,-1.38,-0.31,16.80,93.82,39.1437711442786,-0.02
042455.600,6,39.17,179.0,12°57.359690 N,77°31.177726 E,0,0,0,0,769.29,-0.81,0.00,146.70,870.75,1.94,-0.04,16.80,102.89,39.1414776119403,-0.01
042455.610,6,39.08,176.9,12°57.359632 N,77°31.177742 E,0,0,0,0,769.29,-0.97,0.00,146.71,870.86,4.13,-0.25,16.79,183.35,39.1394577114428,-0.01
042455.620,6,39.30,174.5,12°57.359572 N,77°31.177747 E,0,0,0,0,769.28,-2.30,0.00,146.72,870.97,4.64,0.62,16.79,185.45,39.1378955223881,0.00
042455.630,6,40.02,175.4,12°57.359509 N,77°31.177751 E,0,0,0,0,769.27,-2.99,0.00,146.73,871.08,-1.82,2.05,16.79,138.23,39.1375373134328,0.00
042455.640,6,40.23,173.1,12°57.359449 N,77°31.177761 E,0,0,0,0,769.29,0.82,0.00,146.74,871.19,4.55,0.58,16.78,46.91,39.1372288557214,0.00
042455.650,6,39.78,171.6,12°57.359393 N,77°31.177770 E,0,0,0,0,769.29,2.25,0.00,146.75,871.30,3.05,-1.28,16.78,36.03,39.1365721393035,0.00
042455.660,6,39.70,170.2,12°57.359378 N,77°31.178342 E,0,0,0,0,769.80,5.14,0.00,146.76,871.41,2.71,-0.23,16.79,33.18,39.1359751243781,0.00
042455.670,5,39.51,178.1,12°57.359696 N,77°31.181200 E,0,0,0,0,773.74,-1.71,0.00,146.77,871.53,-15.55,-0.52,16.79,391.11,39.1362189054727,0.00
042455.680,6,39.06,178.9,12°57.359495 N,77°31.180108 E,0,0,0,0,772.22,-3.71,0.00,146.78,871.63,-1.43,-1.27,16.79,960.77,39.1367313432836,0.00
042455.690,7,39.22,177.4,12°57.359443 N,77°31.179711 E,0,0,0,0,771.75,-1.25,0.00,146.79,871.74,2.77,0.46,16.78,1000.00,39.1394825870647,0.01
042455.700,7,39.54,174.0,12°57.359385 N,77°31.179756 E,0,0,0,0,771.82,1.73,0.00,146.80,871.85,6.70,0.90,16.78,117.14,39.1405373134329,0.00
042455.710,7,39.75,171.1,12°57.359329 N,77°31.179793 E,0,0,0,0,771.86,2.78,0.00,146.81,871.96,5.72,0.58,16.78,104.74,39.1409452736319,0.00
042455.720,7,39.54,171.9,12°57.359273 N,77°31.179817 E,0,0,0,0,771.89,3.13,0.00,146.82,872.07,-1.51,-0.57,16.79,246.90,39.1370945273632,-0.01
042455.730,7,39.28,172.8,12°57.359217 N,77°31.179859 E,0,0,0,0,771.95,3.61,0.00,146.83,872.18,-1.73,-0.74,16.80,1000.00,39.1313582089552,-0.02
042455.740,7,39.48,172.5,12°57.359160 N,77°31.179882 E,0,0,0,0,771.99,5.02,0.00,146.84,872.29,0.45,0.55,16.80,1000.00,39.1222388059702,-0.03
042455.750,6,39.98,169.5,12°57.359077 N,77°31.179800 E,0,0,0,0,771.93,7.82,0.00,146.85,872.40,5.95,1.42,16.81,100.15,39.112144278607,-0.03
042455.760,6,39.80,172.1,12°57.359030 N,77°31.179766 E,0,0,0,0,771.83,7.44,0.00,146.86,872.51,-5.04,-0.49,16.83,164.00,39.1066716417911,-0.02
042455.770,6,39.52,173.8,12°57.358971 N,77°31.179765 E,0,0,0,0,771.82,4.83,0.00,146.87,872.62,-3.34,-0.82,16.84,314.45,39.1019303482587,-0.01
042455.780,6,39.09,176.1,12°57.358914 N,77°31.179766 E,0,0,0,0,771.80,1.11,0.00,146.88,872.73,-4.39,-1.20,16.86,177.26,39.0993631840796,-0.01
042455.790,7,38.82,179.1,12°57.358879 N,77°31.179865 E,0,0,0,0,771.89,-1.62,0.00,146.89,872.84,-5.82,-0.76,16.86,73.97,39.0990945273632,0.00
042455.800,7,38.49,180.5,12°57.358822 N,77°31.179850 E,0,0,0,0,771.86,-2.31,0.00,146.90,872.95,-2.61,-0.95,16.86,102.76,39.0993184079602,0.00
042455.810,7,38.40,181.3,12°57.358768 N,77°31.179833 E,0,0,0,0,771.88,-3.15,0.00,146.91,873.05,-1.50,-0.24,16.86,73.52,39.0994179104478,0.00
042455.820,7,38.26,180.0,12°57.358709 N,77°31.179818 E,0,0,0,0,771.83,-4.72,0.00,146.92,873.16,2.42,-0.39,16.86,263.20,39.0998656716418,0.00
042455.830,7,38.18,178.6,12°57.358656 N,77°31.179842 E,0,0,0,0,771.85,-4.38,0.00,146.93,873.27,2.57,-0.23,16.86,436.49,39.0995870646766,0.00
042455.840,7,38.44,177.0,12°57.358596 N,77°31.179836 E,0,0,0,0,771.84,-3.09,0.00,146.94,873.37,2.98,0.73,16.85,172.38,39.0990348258707,0.00
042455.850,7,38.43,178.8,12°57.358538 N,77°31.179824 E,0,0,0,0,771.81,-4.01,0.00,146.95,873.48,-3.31,-0.03,16.84,1000.00,39.097855721393,0.00
042455.860,7,38.76,177.8,12°57.358479 N,77°31.179824 E,0,0,0,0,771.81,-1.45,0.00,146.96,873.59,1.95,0.94,16.83,1000.00,39.0962288557214,0.00
042455.870,7,39.23,177.0,12°57.358417 N,77°31.179816 E,0,0,0,0,771.81,0.34,0.00,146.97,873.70,1.42,1.32,16.83,194.15,39.0940099502488,-0.01
042455.880,7,39.33,176.9,12°57.358358 N,77°31.179808 E,0,0,0,0,771.80,0.47,0.00,146.98,873.80,0.33,0.29,16.82,73.56,39.093039800995,0.00
042455.890,7,39.27,177.8,12°57.358298 N,77°31.179794 E,0,0,0,0,771.77,0.04,0.00,146.99,873.91,-1.79,-0.17,16.82,50.92,39.092815920398,0.00
042455.900,7,39.30,178.5,12°57.358239 N,77°31.179789 E,0,0,0,0,771.76,-0.05,0.00,147.00,874.02,-1.40,0.10,16.82,48.48,39.0930348258707,0.00
042455.910,7,39.24,178.6,12°57.358180 N,77°31.179785 E,0,0,0,0,771.76,0.46,0.00,147.01,874.13,-0.12,-0.19,16.82,71.73,39.0916965174129,0.00
042455.920,7,39.29,176.6,12°57.358120 N,77°31.179782 E,0,0,0,0,771.75,1.33,0.00,147.02,874.24,3.89,0.16,16.82,192.14,39.0957960199005,0.01
042455.930,7,39.14,175.3,12°57.358060 N,77°31.179776 E,0,0,0,0,771.74,1.59,0.00,147.03,874.35,2.38,-0.43,16.82,73.21,39.1003980099502,0.01
042455.940,7,39.09,177.5,12°57.357987 N,77°31.179807 E,0,0,0,0,771.84,0.42,0.00,147.04,874.46,-4.14,-0.14,16.82,155.55,39.0998706467662,0.00
042455.950,7,38.97,176.0,12°57.357928 N,77°31.179805 E,0,0,0,0,771.82,0.28,0.00,147.05,874.57,2.89,-0.37,16.82,73.04,39.0957562189055,-0.01
042455.960,7,38.98,173.1,12°57.357869 N,77°31.179804 E,0,0,0,0,771.81,0.56,0.00,147.06,874.68,5.47,0.05,16.82,34.24,39.0928358208955,-0.01
042455.970,7,39.31,173.7,12°57.357808 N,77°31.179798 E,0,0,0,0,771.80,1.03,0.00,147.07,874.78,-1.13,0.93,16.83,58.33,39.0926119402985,0.00
042455.980,7,38.95,174.7,12°57.357749 N,77°31.179789 E,0,0,0,0,771.78,-0.26,0.00,147.08,874.89,-1.89,-1.02,16.83,74.74,39.0918407960199,0.00
042455.990,7,38.77,177.4,12°57.357690 N,77°31.179776 E,0,0,0,0,771.75,-1.99,0.00,147.09,875.00,-5.23,-0.51,16.83,115.27,39.0902786069652,0.00
042456.000,7,38.36,180.7,12°57.357632 N,77°31.179756 E,0,0,0,0,771.70,-4.50,0.00,147.10,875.11,-6.28,-1.15,16.83,426.57,39.0857810945274,-0.01
042456.010,7,38.54,183.5,12°57.357572 N,77°31.179741 E,0,0,0,0,771.69,-4.67,0.00,147.11,875.21,-5.33,0.50,16.82,51.53,39.0799154228856,-0.02
042456.020,7,38.62,182.6,12°57.357512 N,77°31.179730 E,0,0,0,0,771.67,-3.98,0.00,147.12,875.32,1.78,0.23,16.81,57.20,39.0741293532338,-0.02
042456.030,7,38.54,182.2,12°57.357467 N,77°31.179678 E,0,0,0,0,771.53,-3.70,0.00,147.13,875.43,0.76,-0.23,16.80,56.57,39.0687213930348,-0.02
042456.040,7,38.57,183.4,12°57.357408 N,77°31.179667 E,0,0,0,0,771.50,-5.14,0.00,147.14,875.54,-2.25,0.07,16.79,46.03,39.0637114427861,-0.01
042456.050,7,38.78,181.7,12°57.357347 N,77°31.179662 E,0,0,0,0,771.48,-4.12,0.00,147.15,875.64,3.32,0.61,16.78,51.43,39.0619850746269,0.00
042456.060,7,39.01,178.2,12°57.357286 N,77°31.179659 E,0,0,0,0,771.47,-2.61,0.00,147.16,875.75,6.61,0.65,16.77,117.71,39.0629303482587,0.00
042456.070,7,39.08,178.2,12°57.357226 N,77°31.179652 E,0,0,0,0,771.46,-1.92,0.00,147.17,875.86,0.14,0.19,16.76,151.03,39.067368159204,0.01
042456.080,7,39.07,176.2,12°57.357166 N,77°31.179650 E,0,0,0,0,771.44,-1.16,0.00,147.18,875.97,3.69,-0.01,16.75,330.37,39.0744427860697,0.02
042456.090,7,39.20,175.7,12°57.357091 N,77°31.179689 E,0,0,0,0,771.57,0.03,0.00,147.19,876.08,1.14,0.36,16.75,87.41,39.0804427860696,0.02
042456.100,7,39.10,177.4,12°57.357032 N,77°31.179685 E,0,0,0,0,771.55,-0.84,0.00,147.20,876.19,-3.34,-0.27,16.75,121.15,39.0871492537313,0.02
042456.110,7,39.46,173.2,12°57.356970 N,77°31.179686 E,0,0,0,0,771.56,2.39,0.00,147.21,876.30,8.14,1.01,16.74,55.32,39.0896815920398,0.01
