UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Trigger event time (s),Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Radius of turn (m),Speed_|_ReplacedChannel_|__|_ContextSpecificChannel_|_f82f7070-678c-48b4-9531-f2a604a7595e,Longitudinal acceleration_|_ReplacedChannel_|__|_ContextSpecificChannel_|_f82f7070-678c-48b4-9531-f2a604a7595e (g)
144927.430,5,0.13,38.3,12°56.691867 N,77°31.744468 E,0,0,0,0,730.17,0.14,0.00,190.64,94.54,-0.31,-0.07,-8.17,0.00,0.204562189054726,0.00
144927.440,5,0.14,157.8,12°56.691866 N,77°31.744468 E,0,0,0,0,730.17,0.00,0.00,190.65,94.54,-0.84,0.05,-8.17,0.00,0.204258706467662,0.00
144927.450,5,0.41,178.6,12°56.691864 N,77°31.744468 E,0,0,0,0,730.17,0.05,0.00,190.66,94.54,-0.42,0.75,-8.17,0.00,0.204611940298508,0.00
144927.460,5,0.51,171.0,12°56.691863 N,77°31.744468 E,0,0,0,0,730.17,-0.07,0.00,190.67,94.54,0.19,0.28,-8.17,0.00,0.20426368159204,0.00
144927.470,5,0.42,182.3,12°56.691863 N,77°31.744468 E,0,0,0,0,730.17,0.05,0.00,190.68,94.54,-0.23,-0.25,-8.17,0.00,0.204129353233831,0.00
144927.480,5,0.25,127.6,12°56.691864 N,77°31.744469 E,0,0,0,0,730.17,-0.14,0.00,190.69,94.54,0.68,-0.47,-8.17,0.00,0.204253731343284,0.00
144927.490,5,0.40,15.5,12°56.691867 N,77°31.744468 E,0,0,0,0,730.17,-0.03,0.00,190.70,94.54,2.19,0.40,-8.17,0.00,0.204218905472637,0.00
144927.500,5,0.32,41.3,12°56.691866 N,77°31.744469 E,0,0,0,0,730.17,-0.25,0.00,190.71,94.54,-0.41,-0.21,-8.17,0.00,0.204363184079602,0.00
144927.510,5,0.61,354.7,12°56.691868 N,77°31.744468 E,0,0,0,0,730.17,-0.34,0.00,190.72,94.54,1.39,0.80,-8.17,0.01,0.203796019900498,0.00
144927.520,5,0.26,3.1,12°56.691867 N,77°31.744468 E,0,0,0,0,730.17,0.06,0.00,190.73,94.54,-0.11,-0.97,-8.17,0.00,0.203298507462687,0.00
144927.530,5,0.18,177.3,12°56.691865 N,77°31.744468 E,0,0,0,0,730.18,0.41,0.00,190.74,94.54,-1.55,-0.23,-8.17,0.00,0.201820895522388,0.00
144927.540,5,0.34,168.8,12°56.691864 N,77°31.744468 E,0,0,0,0,730.18,0.01,0.00,190.75,94.54,0.14,0.45,-8.17,0.00,0.200646766169154,0.00
144927.550,5,0.22,181.6,12°56.691865 N,77°31.744468 E,0,0,0,0,730.17,-0.14,0.00,190.76,94.54,-0.14,-0.35,-8.17,0.00,0.20065671641791,0.00
144927.560,5,0.48,187.9,12°56.691863 N,77°31.744468 E,0,0,0,0,730.18,-0.07,0.00,190.77,94.54,-0.15,0.74,-8.17,0.00,0.202601990049751,0.01
144927.570,5,0.21,185.2,12°56.691864 N,77°31.744468 E,0,0,0,0,730.17,-0.48,0.00,190.78,94.54,0.03,-0.78,-8.17,0.00,0.202746268656716,0.00
144927.580,5,0.57,177.9,12°56.691862 N,77°31.744468 E,0,0,0,0,730.17,-0.19,0.00,190.79,94.54,0.20,1.03,-8.17,0.01,0.201701492537313,0.00
144927.590,5,0.36,168.7,12°56.691863 N,77°31.744468 E,0,0,0,0,730.18,0.28,0.00,190.80,94.54,0.16,-0.59,-8.17,0.00,0.202407960199005,0.00
144927.600,5,0.18,173.3,12°56.691863 N,77°31.744468 E,0,0,0,0,730.18,0.37,0.00,190.81,94.54,-0.04,-0.50,-8.17,0.00,0.202890547263682,0.00
144927.610,5,0.08,159.0,12°56.691863 N,77°31.744468 E,0,0,0,0,730.18,0.49,0.00,190.82,94.54,0.06,-0.28,-8.17,0.00,0.203293532338309,0.00
144927.620,5,0.05,129.4,12°56.691863 N,77°31.744468 E,0,0,0,0,730.18,0.09,0.00,190.83,94.54,0.07,-0.09,-8.17,0.00,0.202373134328358,0.00
144927.630,5,0.26,354.0,12°56.691864 N,77°31.744468 E,0,0,0,0,730.18,0.01,0.00,190.84,94.54,-2.83,0.58,-8.17,0.00,0.202238805970149,0.00
144927.640,5,0.18,49.5,12°56.691865 N,77°31.744469 E,0,0,0,0,730.18,0.07,0.00,190.85,94.54,-0.50,-0.20,-8.17,0.00,0.202850746268657,0.00
144927.650,5,0.31,349.8,12°56.691865 N,77°31.744468 E,0,0,0,0,730.18,-0.15,0.00,190.86,94.54,0.91,0.35,-8.17,0.01,0.202651741293532,0.00
144927.660,5,0.21,330.3,12°56.691864 N,77°31.744468 E,0,0,0,0,730.18,-0.02,0.00,190.87,94.54,0.20,-0.27,-8.17,0.00,0.203422885572139,0.00
144927.670,5,0.14,10.2,12°56.691864 N,77°31.744468 E,0,0,0,0,730.18,-0.53,0.00,190.88,94.54,-0.27,-0.21,-8.17,0.00,0.203791044776119,0.00
144927.680,5,0.30,342.7,12°56.691865 N,77°31.744468 E,0,0,0,0,730.18,-0.12,0.00,190.89,94.54,0.40,0.45,-8.17,0.00,0.206517412935323,0.01
144927.690,5,0.33,22.3,12°56.691866 N,77°31.744469 E,0,0,0,0,730.18,0.09,0.00,190.90,94.54,-0.64,0.08,-8.17,0.00,0.208467661691542,0.01
144927.700,5,0.21,18.1,12°56.691866 N,77°31.744469 E,0,0,0,0,730.18,-0.04,0.00,190.91,94.54,0.04,-0.32,-8.17,0.00,0.210159203980099,0.00
144927.710,5,0.07,356.7,12°56.691866 N,77°31.744468 E,0,0,0,0,730.18,0.15,0.00,190.92,94.54,0.07,-0.40,-8.17,0.00,0.209258706467662,0.00
144927.720,5,0.12,160.5,12°56.691865 N,77°31.744468 E,0,0,0,0,730.18,0.08,0.00,190.93,94.54,1.16,0.14,-8.17,0.00,0.210124378109453,0.00
144927.730,5,0.12,41.8,12°56.691865 N,77°31.744469 E,0,0,0,0,730.18,-0.37,0.00,190.94,94.54,0.72,0.01,-8.17,0.00,0.210666666666667,0.00
144927.740,5,0.08,305.3,12°56.691865 N,77°31.744468 E,0,0,0,0,730.18,-0.19,0.00,190.95,94.54,-1.06,-0.12,-8.17,0.00,0.211109452736318,0.00
144927.750,5,0.22,257.2,12°56.691864 N,77°31.744467 E,0,0,0,0,730.18,0.24,0.00,190.96,94.54,0.51,0.38,-8.17,0.00,0.211601990049751,0.00
144927.760,5,0.21,125.5,12°56.691864 N,77°31.744469 E,0,0,0,0,730.18,0.18,0.00,190.97,94.54,1.35,-0.02,-8.17,0.00,0.212477611940298,0.00
144927.770,5,0.11,34.2,12°56.691865 N,77°31.744469 E,0,0,0,0,730.19,0.23,0.00,190.98,94.54,0.47,-0.29,-8.17,0.00,0.212582089552239,0.00
144927.780,5,0.19,312.4,12°56.691865 N,77°31.744468 E,0,0,0,0,730.18,-0.01,0.00,190.99,94.54,-2.61,0.24,-8.17,0.01,0.211502487562189,0.00
144927.790,5,0.30,232.5,12°56.691864 N,77°31.744467 E,0,0,0,0,730.19,0.15,0.00,191.00,94.54,1.17,0.30,-8.17,0.16,0.212721393034826,0.00
144927.800,5,0.27,219.2,12°56.691864 N,77°31.744467 E,0,0,0,0,730.19,0.26,0.00,191.01,94.54,0.18,-0.08,-8.17,0.04,0.212582089552239,0.00
144927.810,5,0.09,282.6,12°56.691865 N,77°31.744468 E,0,0,0,0,730.19,0.40,0.00,191.02,94.54,-0.27,-0.52,-8.17,0.14,0.212577114427861,0.00
144927.820,5,0.17,344.3,12°56.691866 N,77°31.744468 E,0,0,0,0,730.19,-0.07,0.00,191.03,94.54,-0.51,0.24,-8.17,0.03,0.212572139303483,0.00
144927.830,5,0.24,163.0,12°56.691864 N,77°31.744468 E,0,0,0,0,730.19,-0.24,0.00,191.04,94.54,2.16,0.21,-8.17,0.01,0.211676616915423,0.00
144927.840,5,0.19,131.6,12°56.691864 N,77°31.744469 E,0,0,0,0,730.18,-0.52,0.00,191.05,94.54,0.29,-0.16,-8.17,0.01,0.212766169154229,0.00
144927.850,5,0.21,356.3,12°56.691866 N,77°31.744468 E,0,0,0,0,730.18,-0.24,0.00,191.06,94.54,-2.36,0.08,-8.17,0.33,0.213353233830846,0.00
144927.860,5,0.25,276.8,12°56.691865 N,77°31.744467 E,0,0,0,0,730.18,-0.33,0.00,191.07,94.54,0.99,0.11,-8.17,0.01,0.214049751243781,0.00
144927.870,5,0.21,193.6,12°56.691864 N,77°31.744468 E,0,0,0,0,730.19,0.09,0.00,191.08,94.54,0.85,-0.13,-8.17,0.00,0.214034825870647,0.00
144927.880,5,0.30,170.9,12°56.691863 N,77°31.744468 E,0,0,0,0,730.18,-0.35,0.00,191.09,94.54,0.34,0.26,-8.17,0.01,0.213034825870647,0.00
144927.890,5,0.10,182.2,12°56.691864 N,77°31.744468 E,0,0,0,0,730.18,-0.23,0.00,191.10,94.54,-0.06,-0.57,-8.17,0.00,0.212771144278607,0.00
144927.900,5,0.54,186.9,12°56.691862 N,77°31.744467 E,0,0,0,0,730.19,-0.19,0.00,191.11,94.54,-0.12,1.25,-8.17,0.01,0.211865671641791,0.00
144927.910,5,0.18,180.4,12°56.691863 N,77°31.744468 E,0,0,0,0,730.18,-0.39,0.00,191.12,94.54,0.06,-1.01,-8.17,0.00,0.212223880597015,0.00
144927.920,5,0.22,194.7,12°56.691862 N,77°31.744467 E,0,0,0,0,730.18,-0.14,0.00,191.13,94.54,-0.15,0.10,-8.17,0.00,0.211537313432836,0.00
144927.930,5,0.24,326.7,12°56.691864 N,77°31.744467 E,0,0,0,0,730.18,-0.17,0.00,191.14,94.54,-1.57,0.06,-8.17,0.01,0.210432835820896,0.00
144927.940,5,0.42,355.9,12°56.691866 N,77°31.744467 E,0,0,0,0,730.19,0.02,0.00,191.15,94.54,-0.60,0.51,-8.17,0.01,0.210597014925373,0.00
144927.950,5,0.40,343.7,12°56.691866 N,77°31.744467 E,0,0,0,0,730.19,0.23,0.00,191.16,94.54,0.24,-0.07,-8.17,0.01,0.211208955223881,0.00
144927.960,5,0.48,351.3,12°56.691867 N,77°31.744467 E,0,0,0,0,730.19,0.48,0.00,191.17,94.54,-0.18,0.25,-8.17,0.01,0.212238805970149,0.00
144927.970,5,0.30,354.1,12°56.691866 N,77°31.744467 E,0,0,0,0,730.19,0.26,0.00,191.18,94.54,-0.04,-0.51,-8.17,0.00,0.213975124378109,0.00
144927.980,5,0.20,129.5,12°56.691864 N,77°31.744468 E,0,0,0,0,730.19,0.14,0.00,191.19,94.54,2.23,-0.28,-8.17,0.00,0.214845771144279,0.00
144927.990,5,0.14,93.0,12°56.691865 N,77°31.744468 E,0,0,0,0,730.19,-0.02,0.00,191.20,94.54,0.25,-0.18,-8.17,0.00,0.215258706467662,0.00
144928.000,5,0.08,343.4,12°56.691865 N,77°31.744467 E,0,0,0,0,730.19,0.26,0.00,191.21,94.54,-1.03,-0.16,-8.17,0.00,0.215910447761194,0.00
144928.010,6,0.37,150.2,12°56.691742 N,77°31.744545 E,0,0,0,0,730.59,0.10,0.00,191.22,94.54,3.51,0.81,-8.17,0.01,0.215706467661692,0.00
144928.020,6,0.21,139.8,12°56.691741 N,77°31.744546 E,0,0,0,0,730.60,-0.53,0.00,191.23,94.54,0.11,-0.45,-8.17,0.01,0.215950248756219,0.00
144928.030,6,0.19,269.5,12°56.691744 N,77°31.744543 E,0,0,0,0,730.59,-0.06,0.00,191.24,94.54,-1.20,-0.06,-8.17,0.02,0.217696517412935,0.00
144928.040,6,0.30,177.7,12°56.691743 N,77°31.744544 E,0,0,0,0,730.59,0.30,0.00,191.25,94.54,1.37,0.32,-8.17,0.01,0.21844776119403,0.00
144928.050,6,0.33,228.1,12°56.691743 N,77°31.744543 E,0,0,0,0,730.60,0.37,0.00,191.26,94.54,-0.82,0.08,-8.17,0.01,0.216716417910448,0.00
144928.060,6,0.14,258.5,12°56.691743 N,77°31.744543 E,0,0,0,0,730.60,0.18,0.00,191.27,94.54,-0.21,-0.54,-8.17,0.00,0.214761194029851,-0.01
144928.070,6,0.13,161.3,12°56.691742 N,77°31.744544 E,0,0,0,0,730.60,-0.19,0.00,191.28,94.54,0.64,-0.01,-8.17,0.00,0.214781094527363,0.00
144928.080,5,0.09,354.5,12°56.691865 N,77°31.744467 E,0,0,0,0,730.19,-0.30,0.00,191.29,94.54,-0.89,-0.12,-8.17,0.00,0.214134328358209,0.00
144928.090,5,0.12,67.2,12°56.691865 N,77°31.744468 E,0,0,0,0,730.19,-0.25,0.00,191.30,94.54,1.76,0.09,-8.17,0.00,0.214248756218905,0.00
144928.100,5,0.15,163.5,12°56.691864 N,77°31.744468 E,0,0,0,0,730.19,-0.05,0.00,191.31,94.54,-0.73,0.08,-8.17,0.00,0.21473631840796,0.00
144928.110,5,0.16,331.8,12°56.691865 N,77°31.744467 E,0,0,0,0,730.20,0.19,0.00,191.32,94.54,-1.31,0.01,-8.17,0.01,0.214402985074627,0.00
144928.120,5,0.15,8.3,12°56.691865 N,77°31.744468 E,0,0,0,0,730.20,0.26,0.00,191.33,94.54,-0.27,-0.02,-8.17,0.01,0.212955223880597,0.00
144928.130,5,0.09,269.5,12°56.691865 N,77°31.744467 E,0,0,0,0,730.20,0.20,0.00,191.34,94.54,-1.10,-0.18,-8.17,0.00,0.212975124378109,0.00
144928.140,5,0.18,356.2,12°56.691865 N,77°31.744468 E,0,0,0,0,730.20,0.13,0.00,191.35,94.54,-0.76,0.26,-8.17,0.67,0.213492537313433,0.00
144928.150,5,0.41,345.0,12°56.691866 N,77°31.744467 E,0,0,0,0,730.20,0.10,0.00,191.36,94.54,0.23,0.67,-8.17,0.05,0.214353233830846,0.00
144928.160,5,0.11,21.5,12°56.691866 N,77°31.744468 E,0,0,0,0,730.20,0.00,0.00,191.37,94.54,-0.20,-0.85,-8.17,0.03,0.214313432835821,0.00
144928.170,5,0.15,82.9,12°56.691865 N,77°31.744468 E,0,0,0,0,730.20,-0.06,0.00,191.38,94.54,-0.44,0.09,-8.17,0.01,0.214721393034826,0.00
144928.180,5,0.23,73.6,12°56.691865 N,77°31.744469 E,0,0,0,0,730.20,-0.21,0.00,191.39,94.54,0.11,0.24,-8.17,0.03,0.214756218905473,0.00
144928.190,5,0.27,357.3,12°56.691866 N,77°31.744468 E,0,0,0,0,730.19,-0.52,0.00,191.40,94.54,-3.77,0.11,-8.17,0.15,0.214278606965174,0.00
144928.200,5,0.07,273.9,12°56.691866 N,77°31.744468 E,0,0,0,0,730.20,-0.39,0.00,191.41,94.54,0.30,-0.56,-8.17,0.01,0.214174129353234,0.00
144928.210,5,0.37,181.6,12°56.691864 N,77°31.744468 E,0,0,0,0,730.19,-0.54,0.00,191.42,94.54,1.68,0.84,-8.17,0.02,0.214228855721393,0.00
144928.220,5,0.43,190.6,12°56.691863 N,77°31.744468 E,0,0,0,0,730.20,-0.17,0.00,191.43,94.54,-0.19,0.17,-8.17,0.02,0.214726368159204,0.00
144928.230,5,0.17,188.2,12°56.691864 N,77°31.744468 E,0,0,0,0,730.20,0.11,0.00,191.44,94.54,0.02,-0.74,-8.17,0.00,0.214601990049751,0.00
144928.240,5,0.27,182.1,12°56.691863 N,77°31.744468 E,0,0,0,0,730.20,0.31,0.00,191.45,94.54,0.08,0.28,-8.17,0.01,0.214492537313433,0.00
144928.250,5,0.05,263.8,12°56.691864 N,77°31.744468 E,0,0,0,0,730.20,0.26,0.00,191.46,94.54,-0.21,-0.61,-8.17,0.01,0.214154228855721,0.00
144928.260,5,0.12,2.3,12°56.691865 N,77°31.744468 E,0,0,0,0,730.20,0.12,0.00,191.47,94.54,1.56,0.20,-8.17,0.01,0.213621890547264,0.00
144928.270,5,0.01,270.5,12°56.691864 N,77°31.744468 E,0,0,0,0,730.20,0.17,0.00,191.48,94.54,-0.13,-0.31,-8.17,0.00,0.214378109452736,0.00
144928.280,5,0.31,320.0,12°56.691865 N,77°31.744467 E,0,0,0,0,730.20,0.43,0.00,191.49,94.54,-0.75,0.84,-8.17,0.01,0.214850746268657,0.00
144928.290,5,0.10,304.2,12°56.691865 N,77°31.744468 E,0,0,0,0,730.21,0.47,0.00,191.50,94.54,0.08,-0.58,-8.17,0.00,0.214199004975125,0.00
144928.300,5,0.28,71.2,12°56.691865 N,77°31.744469 E,0,0,0,0,730.20,-0.17,0.00,191.51,94.54,3.17,0.50,-8.17,0.00,0.214577114427861,0.00
144928.310,5,0.12,107.3,12°56.691864 N,77°31.744469 E,0,0,0,0,730.20,-0.19,0.00,191.52,94.54,-0.21,-0.45,-8.17,0.00,0.213970149253732,0.00
144928.320,5,0.01,148.0,12°56.691864 N,77°31.744468 E,0,0,0,0,730.20,-0.37,0.00,191.53,94.54,-0.03,-0.29,-8.17,0.00,0.213437810945274,0.00
144928.330,5,0.09,122.4,12°56.691865 N,77°31.744469 E,0,0,0,0,730.20,-0.02,0.00,191.54,94.54,0.11,0.21,-8.17,0.00,0.214482587064677,0.00
144928.340,6,0.12,12.4,12°56.691783 N,77°31.744520 E,0,0,0,0,730.47,0.06,0.00,191.55,94.54,0.67,0.10,-8.17,0.00,0.21407960199005,0.00
144928.350,6,0.06,116.9,12°56.691782 N,77°31.744522 E,0,0,0,0,730.48,0.32,0.00,191.56,94.54,-0.30,-0.18,-8.17,0.00,0.213885572139304,0.00
144928.360,6,0.17,128.4,12°56.691781 N,77°31.744523 E,0,0,0,0,730.48,0.23,0.00,191.57,94.54,-0.10,0.31,-8.17,0.00,0.214970149253731,0.00
144928.370,6,0.19,176.2,12°56.691782 N,77°31.744522 E,0,0,0,0,730.48,0.13,0.00,191.58,94.54,-0.44,0.05,-8.17,0.00,0.215268656716418,0.00
144928.380,6,0.14,36.7,12°56.691783 N,77°31.744522 E,0,0,0,0,730.48,-0.08,0.00,191.59,94.54,0.94,-0.14,-8.17,0.00,0.214169154228856,0.00
144928.390,6,0.20,336.2,12°56.691783 N,77°31.744522 E,0,0,0,0,730.48,-0.24,0.00,191.60,94.54,-2.95,0.18,-8.17,0.00,0.214099502487562,0.00
144928.400,6,0.07,292.9,12°56.691781 N,77°31.744522 E,0,0,0,0,730.48,-0.33,0.00,191.61,94.54,0.14,-0.38,-8.17,0.00,0.213865671641791,0.00
144928.410,6,0.10,309.5,12°56.691780 N,77°31.744523 E,0,0,0,0,730.49,-0.03,0.00,191.62,94.54,-0.08,0.09,-8.17,0.00,0.21255223880597,0.00
144928.420,6,0.19,202.3,12°56.691778 N,77°31.744523 E,0,0,0,0,730.50,0.39,0.00,191.63,94.54,1.00,0.26,-8.17,0.00,0.212363184079602,0.00
144928.430,6,0.17,155.7,12°56.691778 N,77°31.744524 E,0,0,0,0,730.50,0.29,0.00,191.64,94.54,0.39,-0.05,-8.17,0.00,0.21252736318408,0.00
144928.440,6,0.23,104.5,12°56.691778 N,77°31.744525 E,0,0,0,0,730.50,0.16,0.00,191.65,94.54,0.59,0.17,-8.17,0.01,0.213835820895522,0.00
144928.450,6,0.24,111.2,12°56.691776 N,77°31.744526 E,0,0,0,0,730.50,-0.17,0.00,191.66,94.54,-0.08,0.03,-8.17,0.02,0.215208955223881,0.00
144928.460,5,0.07,41.8,12°56.691863 N,77°31.744471 E,0,0,0,0,730.21,-0.52,0.00,191.67,94.54,0.22,-0.50,-8.17,0.01,0.214228855721393,0.00
144928.470,5,0.17,332.5,12°56.691864 N,77°31.744470 E,0,0,0,0,730.21,0.06,0.00,191.68,94.54,-2.37,0.28,-8.17,0.07,0.212741293532338,0.00
144928.480,5,0.37,341.5,12°56.691865 N,77°31.744470 E,0,0,0,0,730.22,0.16,0.00,191.69,94.54,-0.16,0.58,-8.17,0.24,0.212577114427861,0.00
144928.490,5,0.22,315.9,12°56.691865 N,77°31.744470 E,0,0,0,0,730.22,0.10,0.00,191.70,94.54,0.28,-0.43,-8.17,0.01,0.21326368159204,0.00
144928.500,5,0.29,309.7,12°56.691864 N,77°31.744469 E,0,0,0,0,730.22,-0.02,0.00,191.71,94.54,0.09,0.21,-8.17,0.02,0.212383084577114,0.00
144928.510,5,0.09,291.0,12°56.691863 N,77°31.744470 E,0,0,0,0,730.22,0.06,0.00,191.72,94.54,0.09,-0.56,-8.17,0.01,0.211825870646766,0.00
144928.520,5,0.21,23.7,12°56.691864 N,77°31.744470 E,0,0,0,0,730.22,-0.10,0.00,191.73,94.54,2.75,0.33,-8.17,0.01,0.210024875621891,-0.01
144928.530,5,0.18,120.9,12°56.691863 N,77°31.744471 E,0,0,0,0,730.21,-0.34,0.00,191.74,94.54,-0.85,-0.09,-8.17,0.08,0.21010447761194,0.00
144928.540,5,0.13,84.3,12°56.691864 N,77°31.744471 E,0,0,0,0,730.22,-0.22,0.00,191.75,94.54,0.24,-0.13,-8.17,0.01,0.209955223880597,0.00
144928.550,5,0.10,164.2,12°56.691863 N,77°31.744470 E,0,0,0,0,730.22,-0.02,0.00,191.76,94.54,-0.38,-0.10,-8.17,0.06,0.208995024875622,0.00
144928.560,5,0.47,165.3,12°56.691861 N,77°31.744471 E,0,0,0,0,730.22,-0.32,0.00,191.77,94.54,-0.02,1.05,-8.17,0.06,0.209522388059702,0.00
144928.570,5,0.25,175.1,12°56.691862 N,77°31.744470 E,0,0,0,0,730.22,0.06,0.00,191.78,94.54,-0.12,-0.62,-8.17,0.02,0.209248756218905,0.00
144928.580,5,0.12,163.4,12°56.691862 N,77°31.744471 E,0,0,0,0,730.22,0.13,0.00,191.79,94.54,0.07,-0.38,-8.17,0.44,0.209328358208955,0.00
144928.590,5,0.30,325.7,12°56.691864 N,77°31.744470 E,0,0,0,0,730.23,0.53,0.00,191.80,94.54,-2.38,0.51,-8.17,0.01,0.207601990049751,0.00
144928.600,5,0.26,206.3,12°56.691862 N,77°31.744470 E,0,0,0,0,730.23,0.56,0.00,191.81,94.54,1.52,-0.11,-8.17,0.02,0.207069651741293,0.00
144928.610,5,0.15,188.0,12°56.691862 N,77°31.744470 E,0,0,0,0,730.22,0.23,0.00,191.82,94.54,0.14,-0.30,-8.17,0.05,0.207373134328358,0.00
144928.620,5,0.01,238.4,12°56.691862 N,77°31.744470 E,0,0,0,0,730.23,0.18,0.00,191.83,94.54,-0.03,-0.39,-8.17,0.00,0.20747263681592,0.00
144928.630,5,0.19,274.2,12°56.691862 N,77°31.744469 E,0,0,0,0,730.22,-0.16,0.00,191.84,94.54,-0.34,0.51,-8.17,0.02,0.208064676616915,0.00
144928.640,5,0.25,298.1,12°56.691863 N,77°31.744469 E,0,0,0,0,730.23,0.14,0.00,191.85,94.54,-0.29,0.17,-8.17,0.07,0.20744776119403,0.00
144928.650,5,0.07,127.8,12°56.691862 N,77°31.744470 E,0,0,0,0,730.23,0.03,0.00,191.86,94.54,0.60,-0.51,-8.17,0.00,0.207800995024875,0.00
144928.660,5,0.42,145.6,12°56.691861 N,77°31.744471 E,0,0,0,0,730.23,0.09,0.00,191.87,94.54,-0.37,0.99,-8.17,0.02,0.207751243781094,0.00
144928.670,5,0.33,151.6,12°56.691861 N,77°31.744470 E,0,0,0,0,730.23,-0.06,0.00,191.88,94.54,-0.10,-0.24,-8.17,0.01,0.207373134328358,0.00
144928.680,5,0.70,155.1,12°56.691858 N,77°31.744471 E,0,0,0,0,730.23,-0.08,0.00,191.89,94.54,-0.12,1.03,-8.17,0.02,0.207129353233831,0.00
144928.690,5,0.49,157.8,12°56.691859 N,77°31.744471 E,0,0,0,0,730.23,0.12,0.00,191.90,94.54,-0.07,-0.57,-8.17,0.01,0.206582089552239,0.00
144928.700,5,0.43,162.2,12°56.691859 N,77°31.744471 E,0,0,0,0,730.23,0.05,0.00,191.91,94.54,-0.09,-0.19,-8.17,0.02,0.205497512437811,0.00
144928.710,5,0.22,226.4,12°56.691859 N,77°31.744469 E,0,0,0,0,730.23,0.34,0.00,191.92,94.54,-0.71,-0.57,-8.17,0.04,0.205109452736318,0.00
144928.720,5,0.22,296.3,12°56.691860 N,77°31.744469 E,0,0,0,0,730.23,0.16,0.00,191.93,94.54,-0.76,-0.01,-8.17,0.02,0.205467661691542,0.00
144928.730,5,0.33,311.7,12°56.691861 N,77°31.744469 E,0,0,0,0,730.23,0.18,0.00,191.94,94.54,-0.25,0.29,-8.17,0.02,0.205199004975124,0.00
144928.740,5,0.36,333.4,12°56.691861 N,77°31.744469 E,0,0,0,0,730.23,0.17,0.00,191.95,94.54,-0.39,0.10,-8.17,0.02,0.205004975124378,0.00
144928.750,5,0.21,342.9,12°56.691861 N,77°31.744469 E,0,0,0,0,730.23,-0.10,0.00,191.96,94.54,-0.10,-0.43,-8.17,0.01,0.206308457711443,0.00
144928.760,5,0.31,339.1,12°56.691862 N,77°31.744469 E,0,0,0,0,730.23,0.04,0.00,191.97,94.54,0.06,0.28,-8.17,0.03,0.206696517412935,0.00
144928.770,5,0.09,22.2,12°56.691861 N,77°31.744469 E,0,0,0,0,730.23,0.25,0.00,191.98,94.54,-0.19,-0.62,-8.17,0.04,0.20655223880597,0.00
144928.780,5,0.12,15.7,12°56.691861 N,77°31.744469 E,0,0,0,0,730.23,0.13,0.00,191.99,94.54,0.04,0.08,-8.17,0.01,0.206820895522388,0.00
144928.790,5,0.33,351.9,12°56.691862 N,77°31.744469 E,0,0,0,0,730.23,-0.28,0.00,192.00,94.54,0.39,0.60,-8.16,0.08,0.206845771144278,0.00
144928.800,5,0.26,37.0,12°56.691862 N,77°31.744470 E,0,0,0,0,730.23,-0.63,0.00,192.01,94.54,-0.59,-0.18,-8.17,0.02,0.205990049751244,0.00
144928.810,5,0.14,79.3,12°56.691861 N,77°31.744470 E,0,0,0,0,730.23,-0.21,0.00,192.02,94.54,-0.29,-0.35,-8.17,0.14,0.20528855721393,0.00
144928.820,5,0.09,157.9,12°56.691860 N,77°31.744469 E,0,0,0,0,730.23,-0.01,0.00,192.03,94.54,-0.33,-0.15,-8.17,0.01,0.206059701492537,0.00
144928.830,5,0.14,286.3,12°56.691861 N,77°31.744469 E,0,0,0,0,730.23,-0.54,0.00,192.04,94.54,-0.86,0.14,-8.17,0.01,0.205378109452736,0.00
144928.840,5,0.35,205.5,12°56.691859 N,77°31.744468 E,0,0,0,0,730.23,0.18,0.00,192.05,94.54,1.39,0.61,-8.17,0.03,0.204741293532338,0.00
144928.850,5,0.19,183.9,12°56.691860 N,77°31.744469 E,0,0,0,0,730.23,-0.14,0.00,192.06,94.54,0.20,-0.46,-8.17,0.01,0.205512437810945,0.00
144928.860,5,0.19,191.8,12°56.691860 N,77°31.744469 E,0,0,0,0,730.23,-0.22,0.00,192.07,94.54,-0.08,0.02,-8.17,0.02,0.204562189054726,0.00
144928.870,5,0.14,170.6,12°56.691860 N,77°31.744469 E,0,0,0,0,730.23,-0.09,0.00,192.08,94.54,0.15,-0.15,-8.17,0.03,0.203761194029851,0.00
144928.880,5,0.11,302.9,12°56.691860 N,77°31.744468 E,0,0,0,0,730.23,-0.14,0.00,192.09,94.54,-0.73,-0.08,-8.17,0.01,0.203069651741293,0.00
144928.890,5,0.13,7.1,12°56.691861 N,77°31.744469 E,0,0,0,0,730.23,-0.13,0.00,192.10,94.54,1.90,0.05,-8.17,0.00,0.202343283582089,0.00
144928.900,5,0.10,205.8,12°56.691860 N,77°31.744468 E,0,0,0,0,730.23,0.08,0.00,192.11,94.54,-0.97,-0.09,-8.17,0.00,0.202781094527363,0.00
144928.910,5,0.17,201.8,12°56.691860 N,77°31.744468 E,0,0,0,0,730.23,0.05,0.00,192.12,94.54,0.04,0.21,-8.17,0.01,0.201084577114428,0.00
144928.920,5,0.25,197.8,12°56.691859 N,77°31.744468 E,0,0,0,0,730.24,0.12,0.00,192.13,94.54,0.05,0.21,-8.17,0.01,0.200502487562189,0.00
